,open,high,low,close,volume
2024-01-04 17:05:00,21653.75,21657.75,21623.5,21627.5,1735
2024-01-04 17:10:00,21627.5,21639.25,21622.75,21634.5,2037
2024-01-04 17:15:00,21634.5,21645.0,21619.25,21629.75,1188
2024-01-04 17:20:00,21629.75,21706.75,21550.25,21627.25,1117
2024-01-04 17:25:00,21627.25,21731.0,21566.25,21670.25,1513
2024-01-04 17:30:00,21670.25,21740.5,21663.0,21733.25,2004
2024-01-04 17:35:00,21733.25,21824.25,21723.75,21814.75,1001
2024-01-04 17:40:00,21814.75,21857.5,21750.75,21793.5,1107
2024-01-04 17:45:00,21793.5,21815.0,21734.5,21756.0,1739
2024-01-04 17:50:00,21756.0,21783.75,21641.75,21669.5,2039
2024-01-04 17:55:00,21669.5,21673.5,21627.75,21631.75,890
2024-01-04 18:00:00,21631.75,21778.5,21559.5,21706.25,839
2024-01-04 18:05:00,21706.25,21798.5,21655.75,21748.25,1820
2024-01-04 18:10:00,21748.25,21771.0,21710.75,21733.5,1867
2024-01-04 18:15:00,21733.5,21740.0,21647.5,21654.0,1834
2024-01-04 18:20:00,21654.0,21668.5,21645.0,21659.5,1972
2024-01-04 18:25:00,21659.5,21722.75,21571.5,21635.0,1785
2024-01-04 18:30:00,21635.0,21658.25,21606.25,21629.5,1385
2024-01-04 18:35:00,21629.5,21706.0,21566.5,21642.75,1640
2024-01-04 18:40:00,21642.75,21735.25,21563.0,21655.25,1898
2024-01-04 18:45:00,21655.25,21726.5,21647.0,21718.25,1738
2024-01-04 18:50:00,21718.25,21839.5,21607.75,21729.0,1690
2024-01-04 18:55:00,21729.0,21741.75,21626.0,21638.75,1328
2024-01-04 19:00:00,21638.75,21783.5,21619.75,21764.25,2337
2024-01-04 19:05:00,21764.25,21826.5,21485.25,21547.5,1893
2024-01-04 19:10:00,21547.5,21593.25,21474.25,21520.0,2455
2024-01-04 19:15:00,21520.0,21546.0,21513.0,21539.0,2340
2024-01-04 19:20:00,21539.0,21641.5,21394.75,21497.25,1497
2024-01-04 19:25:00,21497.25,21533.5,21327.5,21363.75,2196
2024-01-04 19:30:00,21363.75,21369.5,21284.25,21290.0,1750
2024-01-04 19:35:00,21290.0,21405.5,21039.25,21154.75,2575
2024-01-04 19:40:00,21154.75,21282.0,21096.0,21223.25,1738
2024-01-04 19:45:00,21223.25,21356.75,21161.25,21294.75,1692
2024-01-04 19:50:00,21294.75,21345.25,21284.0,21334.5,2202
2024-01-04 19:55:00,21334.5,21583.5,21279.5,21528.5,2333
2024-01-04 20:00:00,21528.5,21710.25,21472.75,21654.5,1542
2024-01-04 20:05:00,21654.5,21864.75,21583.75,21793.75,2159
2024-01-04 20:10:00,21793.75,21967.0,21747.75,21921.0,2415
2024-01-04 20:15:00,21921.0,22128.25,21903.5,22111.0,2386
2024-01-04 20:20:00,22111.0,22170.25,21981.25,22040.5,1782
2024-01-04 20:25:00,22040.5,22114.25,22008.75,22082.5,2281
2024-01-04 20:30:00,22082.5,22178.0,21980.5,22076.0,2299
2024-01-04 20:35:00,22076.0,22325.5,21732.75,21982.0,2296
2024-01-04 20:40:00,21982.0,22019.0,21882.0,21919.0,2024
2024-01-04 20:45:00,21919.0,22024.0,21899.0,22004.25,1574
2024-01-04 20:50:00,22004.25,22199.25,21846.25,22041.0,1914
2024-01-04 20:55:00,22041.0,22069.25,21862.75,21891.0,2109
2024-01-04 21:00:00,21891.0,21985.5,21814.0,21908.25,1954
2024-01-04 21:05:00,21908.25,22115.5,21831.25,22038.5,1974
2024-01-04 21:10:00,22038.5,22137.75,21926.25,22025.5,2239
2024-01-04 21:15:00,22025.5,22106.5,21998.5,22079.75,1717
2024-01-04 21:20:00,22079.75,22100.25,21998.5,22019.25,2614
2024-01-04 21:25:00,22019.25,22020.25,21931.25,21932.25,2447
2024-01-04 21:30:00,21932.25,22210.5,21831.75,22110.0,1438
2024-01-04 21:35:00,22110.0,22304.75,22002.0,22196.75,1509
2024-01-04 21:40:00,22196.75,22366.75,22088.5,22258.75,1404
2024-01-04 21:45:00,22258.75,22508.75,22217.75,22467.75,1474
2024-01-04 21:50:00,22467.75,22707.5,22299.0,22538.5,2240
2024-01-04 21:55:00,22538.5,22667.75,22382.25,22511.5,2118
2024-01-04 22:00:00,22511.5,22607.0,22248.0,22343.25,1811
2024-01-04 22:05:00,22343.25,22539.25,22285.25,22481.25,2128
2024-01-04 22:10:00,22481.25,22671.0,22292.75,22482.5,2698
2024-01-04 22:15:00,22482.5,22557.0,22322.75,22397.25,2411
2024-01-04 22:20:00,22397.25,22519.75,22185.75,22308.25,2114
2024-01-04 22:25:00,22308.25,22473.5,22106.5,22271.75,1666
2024-01-04 22:30:00,22271.75,22416.5,22266.25,22411.0,1558
2024-01-04 22:35:00,22411.0,22639.75,22331.75,22560.75,1777
2024-01-04 22:40:00,22560.75,22639.25,22516.25,22594.75,2068
2024-01-04 22:45:00,22594.75,22746.0,22465.5,22616.5,2540
2024-01-04 22:50:00,22616.5,22883.25,22559.25,22826.0,1632
2024-01-04 22:55:00,22826.0,22933.5,22685.5,22793.0,1434
2024-01-04 23:00:00,22793.0,23042.5,22670.0,22919.5,2561
2024-01-04 23:05:00,22919.5,23143.5,22751.25,22975.25,1854
2024-01-04 23:10:00,22975.25,23020.5,22850.75,22896.0,2058
2024-01-04 23:15:00,22896.0,23211.0,22731.75,23046.75,1466
2024-01-04 23:20:00,23046.75,23188.25,22916.0,23057.5,1563
2024-01-04 23:25:00,23057.5,23154.25,22838.75,22935.25,2534
2024-01-04 23:30:00,22935.25,23005.75,22713.0,22783.5,1548
2024-01-04 23:35:00,22783.5,22895.25,22546.75,22658.5,1696
2024-01-04 23:40:00,22658.5,22676.0,22599.75,22617.25,2692
2024-01-04 23:45:00,22617.25,22650.0,22568.75,22601.5,2546
2024-01-04 23:50:00,22601.5,22908.75,22441.0,22748.25,1894
2024-01-04 23:55:00,22748.25,22843.25,22556.25,22651.25,2613
2024-01-05 00:00:00,22651.25,22689.5,22643.5,22681.75,1435
2024-01-05 00:05:00,22681.75,22739.5,22588.75,22646.5,2594
2024-01-05 00:10:00,22646.5,22844.5,22500.0,22697.75,1754
2024-01-05 00:15:00,22697.75,22875.5,22563.5,22741.25,2001
2024-01-05 00:20:00,22741.25,22744.0,22727.25,22730.0,1529
2024-01-05 00:25:00,22730.0,22758.5,22705.75,22734.25,2312
2024-01-05 00:30:00,22734.25,22773.75,22724.0,22763.5,2458
2024-01-05 00:35:00,22763.5,22766.25,22759.5,22762.25,2028
2024-01-05 00:40:00,22762.25,23077.75,22663.75,22979.25,2612
2024-01-05 00:45:00,22979.25,23102.5,22900.75,23023.75,1458
2024-01-05 00:50:00,23023.75,23200.75,22970.0,23147.0,2288
2024-01-05 00:55:00,23147.0,23242.5,22980.0,23075.25,1796
2024-01-05 01:00:00,23075.25,23240.75,22960.75,23126.25,1670
2024-01-05 01:05:00,23126.25,23134.5,22973.75,22982.0,2156
2024-01-05 01:10:00,22982.0,23098.5,22927.0,23043.5,1983
2024-01-05 01:15:00,23043.5,23219.0,22748.5,22924.25,1802
2024-01-05 01:20:00,22924.25,23163.5,22763.75,23003.0,2068
2024-01-05 01:25:00,23003.0,23081.25,22885.5,22963.75,1960
2024-01-05 01:30:00,22963.75,23069.75,22740.25,22846.25,2358
2024-01-05 01:35:00,22846.25,22914.75,22807.5,22876.25,2213
2024-01-05 01:40:00,22876.25,22977.75,22785.75,22887.5,2008
2024-01-05 01:45:00,22887.5,22991.5,22804.5,22908.5,1457
2024-01-05 01:50:00,22908.5,22952.25,22816.75,22860.5,2501
2024-01-05 01:55:00,22860.5,22992.5,22658.5,22790.75,1858
2024-01-05 02:00:00,22790.75,22813.5,22729.0,22752.0,1480
2024-01-05 02:05:00,22752.0,22752.5,22672.5,22672.75,1413
2024-01-05 02:10:00,22672.75,22679.0,22624.25,22630.25,2071
2024-01-05 02:15:00,22630.25,22647.5,22585.25,22602.5,2125
2024-01-05 02:20:00,22602.5,22799.0,22487.75,22684.5,1981
2024-01-05 02:25:00,22684.5,22953.0,22530.25,22798.75,1531
2024-01-05 02:30:00,22798.75,22929.25,22576.75,22707.25,2097
2024-01-05 02:35:00,22707.25,22823.5,22647.5,22764.0,1955
2024-01-05 02:40:00,22764.0,22951.0,22452.0,22639.0,1421
2024-01-05 02:45:00,22639.0,22807.25,22628.5,22796.75,1792
2024-01-05 02:50:00,22796.75,22888.0,22571.5,22662.75,2556
2024-01-05 02:55:00,22662.75,22751.25,22651.75,22740.25,1451
2024-01-05 03:00:00,22740.25,22953.5,22381.75,22595.25,1436
2024-01-05 03:05:00,22595.25,22602.75,22436.25,22443.75,2518
2024-01-05 03:10:00,22443.75,22739.75,22343.5,22639.5,1955
2024-01-05 03:15:00,22639.5,22662.0,22486.0,22508.5,1649
2024-01-05 03:20:00,22508.5,22581.0,22478.75,22551.25,2691
2024-01-05 03:25:00,22551.25,22679.0,22477.0,22604.75,2308
2024-01-05 03:30:00,22604.75,22629.0,22564.0,22588.25,2012
2024-01-05 03:35:00,22588.25,22789.25,22295.25,22496.5,1495
2024-01-05 03:40:00,22496.5,22540.25,22346.75,22390.5,2263
2024-01-05 03:45:00,22390.5,22413.0,22351.0,22373.5,1514
2024-01-05 03:50:00,22373.5,22385.25,22357.0,22368.75,2209
2024-01-05 03:55:00,22368.75,22423.0,22235.75,22290.0,1435
2024-01-05 04:00:00,22290.0,22597.5,22163.0,22470.25,2487
2024-01-05 04:05:00,22470.25,22553.5,22405.0,22488.25,1759
2024-01-05 04:10:00,22488.25,22675.0,22360.75,22547.5,2697
2024-01-05 04:15:00,22547.5,22598.0,22482.75,22533.25,2645
2024-01-05 04:20:00,22533.25,22606.75,22355.5,22429.0,2396
2024-01-05 04:25:00,22429.0,22699.25,22266.25,22536.75,2258
2024-01-05 04:30:00,22536.75,22671.0,22396.75,22531.0,2645
2024-01-05 04:35:00,22531.0,22610.5,22414.0,22493.5,2547
2024-01-05 04:40:00,22493.5,22494.75,22457.75,22459.0,1477
2024-01-05 04:45:00,22459.0,22513.75,22399.75,22454.25,2078
2024-01-05 04:50:00,22454.25,22668.5,22431.75,22646.0,2289
2024-01-05 04:55:00,22646.0,22649.25,22612.25,22615.5,1650
2024-01-05 05:00:00,22615.5,22937.25,22450.0,22772.0,1922
2024-01-05 05:05:00,22772.0,22933.0,22628.5,22789.5,2341
2024-01-05 05:10:00,22789.5,22798.75,22649.75,22658.75,2663
2024-01-05 05:15:00,22658.75,22743.5,22559.5,22644.25,1619
2024-01-05 05:20:00,22644.25,22853.75,22592.75,22802.25,2597
2024-01-05 05:25:00,22802.25,22914.25,22678.5,22790.5,1877
2024-01-05 05:30:00,22790.5,23002.25,22619.25,22831.0,1691
2024-01-05 05:35:00,22831.0,22906.75,22628.5,22704.25,2329
2024-01-05 05:40:00,22704.25,22899.75,22518.25,22713.75,1725
2024-01-05 05:45:00,22713.75,22734.5,22658.75,22679.5,1763
2024-01-05 05:50:00,22679.5,22830.25,22627.0,22777.75,2231
2024-01-05 05:55:00,22777.75,22877.25,22626.25,22726.0,2614
2024-01-05 06:00:00,22726.0,23063.75,22547.0,22884.75,1421
2024-01-05 06:05:00,22884.75,22904.5,22787.25,22806.75,2582
2024-01-05 06:10:00,22806.75,22811.5,22721.0,22725.5,2322
2024-01-05 06:15:00,22725.5,22844.25,22569.75,22688.5,2613
2024-01-05 06:20:00,22688.5,22749.0,22648.75,22709.25,1970
2024-01-05 06:25:00,22709.25,22861.5,22487.0,22639.25,1433
2024-01-05 06:30:00,22639.25,22906.0,22482.25,22749.25,2196
2024-01-05 06:35:00,22749.25,22804.0,22719.5,22774.25,2215
2024-01-05 06:40:00,22774.25,22794.5,22658.25,22678.25,1926
2024-01-05 06:45:00,22678.25,22894.5,22549.25,22765.75,1471
2024-01-05 06:50:00,22765.75,23145.75,22636.75,23016.75,1872
2024-01-05 06:55:00,23016.75,23025.0,22907.5,22915.75,1856
2024-01-05 07:00:00,22915.75,23088.75,22794.0,22967.0,2619
2024-01-05 07:05:00,22967.0,23000.25,22748.25,22781.5,2525
2024-01-05 07:10:00,22781.5,22854.75,22759.25,22832.5,2694
2024-01-05 07:15:00,22832.5,22858.0,22751.75,22777.25,2520
2024-01-05 07:20:00,22777.25,22957.25,22545.0,22725.0,2265
2024-01-05 07:25:00,22725.0,22801.25,22630.25,22706.5,2672
2024-01-05 07:30:00,22706.5,22810.0,22558.25,22662.0,1754
2024-01-05 07:35:00,22662.0,22809.25,22613.25,22760.5,2244
2024-01-05 07:40:00,22760.5,22982.25,22535.0,22756.5,1630
2024-01-05 07:45:00,22756.5,22911.75,22685.75,22841.0,1925
2024-01-05 07:50:00,22841.0,22940.75,22782.0,22881.75,1586
2024-01-05 07:55:00,22881.75,22922.75,22875.0,22915.75,1751
2024-01-05 08:00:00,22915.75,22920.0,22799.0,22803.0,1571
2024-01-05 08:05:00,22803.0,22812.25,22679.5,22688.5,1974
2024-01-05 08:10:00,22688.5,22832.5,22472.75,22616.75,2008
2024-01-05 08:15:00,22616.75,22710.25,22599.25,22692.75,2254
2024-01-05 08:20:00,22692.75,22840.25,22686.25,22833.5,2011
2024-01-05 08:25:00,22833.5,22914.0,22760.5,22840.75,1668
2024-01-05 08:30:00,22840.75,22881.25,22817.25,22857.5,2479
2024-01-05 08:35:00,22857.5,22948.0,22673.25,22763.75,2416
2024-01-05 08:40:00,22763.75,22823.0,22682.0,22741.25,2053
2024-01-05 08:45:00,22741.25,22928.25,22497.25,22684.25,2232
2024-01-05 08:50:00,22684.25,22757.0,22589.25,22662.0,2327
2024-01-05 08:55:00,22662.0,22716.5,22500.5,22555.25,2230
2024-01-05 09:00:00,22555.25,22596.75,22493.25,22534.75,2423
2024-01-05 09:05:00,22534.75,22560.75,22530.5,22556.5,1432
2024-01-05 09:10:00,22556.5,22645.75,22482.0,22571.25,2364
2024-01-05 09:15:00,22571.25,22749.5,22477.5,22655.75,2324
2024-01-05 09:20:00,22655.75,22670.0,22637.5,22651.5,1961
2024-01-05 09:25:00,22651.5,22833.25,22504.5,22686.25,1858
2024-01-05 09:30:00,22686.25,22780.75,22684.25,22778.75,2429
2024-01-05 09:35:00,22778.75,22871.0,22711.25,22803.75,1897
2024-01-05 09:40:00,22803.75,22804.5,22651.25,22651.75,1443
2024-01-05 09:45:00,22651.75,22687.5,22532.0,22567.5,2600
2024-01-05 09:50:00,22567.5,22682.5,22405.75,22520.75,1407
2024-01-05 09:55:00,22520.75,22577.25,22365.0,22421.5,2662
2024-01-05 10:00:00,22421.5,22492.0,22421.0,22491.75,1888
2024-01-05 10:05:00,22491.75,22661.75,22207.5,22377.75,2512
2024-01-05 10:10:00,22377.75,22839.5,22268.75,22730.5,2600
2024-01-05 10:15:00,22730.5,22818.25,22642.75,22730.5,1469
2024-01-05 10:20:00,22730.5,22735.5,22485.0,22490.25,1598
2024-01-05 10:25:00,22490.25,22545.75,22450.0,22505.75,1974
2024-01-05 10:30:00,22505.75,22625.75,22492.75,22612.75,1724
2024-01-05 10:35:00,22612.75,22729.0,22405.5,22521.75,2574
2024-01-05 10:40:00,22521.75,22774.75,22307.0,22560.0,1831
2024-01-05 10:45:00,22560.0,22612.25,22503.0,22555.25,1911
2024-01-05 10:50:00,22555.25,22574.5,22408.0,22427.25,1733
2024-01-05 10:55:00,22427.25,22660.25,22315.0,22548.0,2026
2024-01-05 11:00:00,22548.0,22622.5,22509.5,22584.0,1619
2024-01-05 11:05:00,22584.0,22699.25,22459.25,22574.5,1826
2024-01-05 11:10:00,22574.5,22829.25,22481.5,22736.0,2498
2024-01-05 11:15:00,22736.0,23143.5,22368.25,22775.75,1920
2024-01-05 11:20:00,22775.75,22809.0,22617.5,22650.75,1985
2024-01-05 11:25:00,22650.75,22761.5,22508.5,22619.0,1938
2024-01-05 11:30:00,22619.0,22669.25,22581.5,22631.75,1975
2024-01-05 11:35:00,22631.75,22659.25,22609.25,22636.75,2677
2024-01-05 11:40:00,22636.75,22810.5,22516.5,22690.25,2639
2024-01-05 11:45:00,22690.25,22806.25,22452.5,22568.5,1448
2024-01-05 11:50:00,22568.5,22650.5,22506.25,22588.25,2041
2024-01-05 11:55:00,22588.25,22725.0,22486.5,22623.25,2026
2024-01-05 12:00:00,22623.25,22825.75,22592.75,22795.0,2691
2024-01-05 12:05:00,22795.0,23015.75,22655.25,22876.0,2390
2024-01-05 12:10:00,22876.0,22948.25,22863.0,22935.5,2515
2024-01-05 12:15:00,22935.5,23060.75,22807.75,22933.0,2402
2024-01-05 12:20:00,22933.0,22961.25,22798.75,22827.0,1564
2024-01-05 12:25:00,22827.0,22915.5,22740.75,22829.25,2018
2024-01-05 12:30:00,22829.25,22901.25,22768.5,22840.5,1711
2024-01-05 12:35:00,22840.5,22864.25,22800.25,22824.25,1558
2024-01-05 12:40:00,22824.25,22825.75,22822.75,22824.25,1522
2024-01-05 12:45:00,22824.25,23043.0,22686.0,22904.75,2012
2024-01-05 12:50:00,22904.75,22991.5,22814.5,22901.25,1607
2024-01-05 12:55:00,22901.25,22957.25,22780.25,22836.5,1584
2024-01-05 13:00:00,22836.5,23008.5,22678.5,22850.75,2394
2024-01-05 13:05:00,22850.75,22863.75,22802.75,22816.0,1661
2024-01-05 13:10:00,22816.0,23108.5,22707.0,22999.5,1756
2024-01-05 13:15:00,22999.5,23122.5,22884.75,23007.75,2214
2024-01-05 13:20:00,23007.75,23081.0,22996.75,23070.25,1514
2024-01-05 13:25:00,23070.25,23263.25,22961.25,23154.25,2111
2024-01-05 13:30:00,23154.25,23254.0,23138.0,23237.75,2275
2024-01-05 13:35:00,23237.75,23343.75,23114.75,23220.5,1958
2024-01-05 13:40:00,23220.5,23375.5,23118.75,23273.75,1873
2024-01-05 13:45:00,23273.75,23392.25,23197.25,23315.75,1795
2024-01-05 13:50:00,23315.75,23637.0,23135.75,23457.0,2025
2024-01-05 13:55:00,23457.0,23673.0,23223.75,23439.75,2447
2024-01-05 14:00:00,23439.75,23524.0,23365.75,23449.75,2498
2024-01-05 14:05:00,23449.75,23694.0,23306.5,23550.5,1448
2024-01-05 14:10:00,23550.5,23606.0,23408.5,23463.75,2057
2024-01-05 14:15:00,23463.75,23565.5,23249.0,23350.75,1637
2024-01-05 14:20:00,23350.75,23369.0,23322.5,23340.75,1400
2024-01-05 14:25:00,23340.75,23355.75,23333.5,23348.25,577
2024-01-05 14:30:00,23348.25,23358.25,23336.25,23346.25,997
2024-01-05 14:35:00,23346.25,23479.25,23329.75,23462.75,1969
2024-01-05 14:40:00,23462.75,23475.25,23429.5,23442.25,1932
2024-01-05 14:45:00,23442.25,23524.75,23335.0,23417.5,2605
2024-01-05 14:50:00,23417.5,23509.25,23289.0,23380.75,1895
2024-01-05 14:55:00,23380.75,23446.75,23084.0,23150.0,1538
2024-01-05 15:00:00,23150.0,23231.0,23051.5,23132.5,1514
2024-01-05 15:05:00,23132.5,23343.25,22921.75,23132.75,1937
2024-01-05 15:10:00,23132.75,23245.0,23080.5,23193.0,2606
2024-01-05 15:15:00,23193.0,23432.0,23082.25,23321.25,2550
2024-01-05 15:20:00,23321.25,23489.75,23277.0,23445.25,2694
2024-01-05 15:25:00,23445.25,23559.75,23438.0,23552.5,2034
2024-01-05 15:30:00,23552.5,23621.5,23434.5,23503.5,2114
2024-01-05 15:35:00,23503.5,23516.0,23383.75,23396.25,2661
2024-01-05 15:40:00,23396.25,23459.25,23117.25,23180.25,2457
2024-01-05 15:45:00,23180.25,23372.5,22924.5,23116.75,2590
2024-01-05 15:50:00,23116.75,23177.5,23081.25,23141.75,1581
2024-01-05 15:55:00,23141.75,23189.5,23102.0,23149.5,1985
2024-01-05 16:00:00,23149.5,23265.75,23065.0,23181.25,1516
2024-01-05 16:05:00,23181.25,23375.5,22823.25,23017.5,2106
2024-01-05 16:10:00,23017.5,23051.0,22979.5,23013.0,1449
2024-01-05 16:15:00,23013.0,23133.0,22769.0,22889.0,2310
2024-01-05 16:20:00,22889.0,23039.75,22798.25,22949.0,1477
2024-01-05 16:25:00,22949.0,22977.0,22837.5,22865.5,2625
2024-01-05 16:30:00,22865.5,23142.25,22710.0,22986.75,2147
2024-01-05 16:35:00,22986.75,23158.5,22915.0,23086.5,1580
2024-01-05 16:40:00,23086.5,23252.5,22887.25,23053.25,1863
2024-01-05 16:45:00,23053.25,23121.25,23028.0,23095.75,1570
2024-01-05 16:50:00,23095.75,23453.0,23009.25,23366.5,2342
2024-01-05 16:55:00,23366.5,23401.0,23288.25,23322.75,2580
2024-01-05 17:00:00,23322.75,23443.0,23110.5,23230.75,1612
2024-01-05 17:05:00,23230.75,23385.25,23157.5,23312.0,1984
2024-01-05 17:10:00,23312.0,23455.25,23149.0,23292.0,2576
2024-01-05 17:15:00,23292.0,23362.75,23244.25,23314.75,1741
2024-01-05 17:20:00,23314.75,23579.75,23223.0,23488.0,2495
2024-01-05 17:25:00,23488.0,23569.75,23396.5,23478.25,2389
2024-01-05 17:30:00,23478.25,23700.25,23459.75,23681.75,1886
2024-01-05 17:35:00,23681.75,23785.5,23635.0,23738.5,1576
2024-01-05 17:40:00,23738.5,23769.0,23736.5,23767.0,1706
2024-01-05 17:45:00,23767.0,23978.75,23747.5,23959.0,1615
2024-01-05 17:50:00,23959.0,24009.25,23783.5,23833.75,1513
2024-01-05 17:55:00,23833.75,23838.5,23596.0,23600.75,1722
2024-01-05 18:00:00,23600.75,23705.75,23580.5,23685.5,1694
2024-01-05 18:05:00,23685.5,23946.25,23636.75,23897.5,2232
2024-01-05 18:10:00,23897.5,24035.75,23814.75,23953.0,2191
2024-01-05 18:15:00,23953.0,24147.5,23846.75,24041.25,2088
2024-01-05 18:20:00,24041.25,24170.0,24002.25,24131.0,1527
2024-01-05 18:25:00,24131.0,24343.25,24062.5,24275.0,2235
2024-01-05 18:30:00,24275.0,24299.25,24247.25,24271.5,417
2024-01-05 18:35:00,24271.5,24282.5,24255.25,24266.25,649
2024-01-05 18:40:00,24266.25,24275.75,24252.0,24261.5,301
2024-01-05 18:45:00,24261.5,24274.25,24255.5,24268.25,482
2024-01-05 18:50:00,24268.25,24297.0,24255.5,24284.25,570
2024-01-05 18:55:00,24284.25,24305.75,24246.0,24267.5,622
2024-01-05 19:00:00,24267.5,24294.75,24257.0,24284.5,489
2024-01-05 19:05:00,24284.5,24296.0,24256.5,24268.0,1191
2024-01-05 19:10:00,24268.0,24291.5,24229.25,24252.75,1085
2024-01-05 19:15:00,24252.75,24263.0,24228.75,24239.0,1297
2024-01-05 19:20:00,24239.0,24262.25,24197.5,24221.0,786
2024-01-05 19:25:00,24221.0,24227.0,24207.5,24213.5,932
2024-01-05 19:30:00,24213.5,24240.75,24200.75,24228.0,1006
2024-01-05 19:35:00,24228.0,24242.5,24221.25,24235.75,1478
2024-01-05 19:40:00,24235.75,24260.25,24220.75,24245.5,999
2024-01-05 19:45:00,24245.5,24246.75,24241.75,24243.0,575
2024-01-05 19:50:00,24243.0,24268.5,24229.0,24254.5,485
2024-01-05 19:55:00,24254.5,24271.75,24239.5,24256.75,807
2024-01-05 20:00:00,24256.75,24291.5,24223.25,24258.0,312
2024-01-05 20:05:00,24258.0,24269.75,24231.5,24243.0,1422
2024-01-05 20:10:00,24243.0,24275.25,24159.75,24191.75,2367
2024-01-05 20:15:00,24191.75,24415.75,24156.5,24380.5,2640
2024-01-05 20:20:00,24380.5,24624.75,24114.5,24358.75,1462
2024-01-05 20:25:00,24358.75,24379.0,24090.0,24110.5,2153
2024-01-05 20:30:00,24110.5,24163.5,24041.5,24094.5,2104
2024-01-05 20:35:00,24094.5,24095.25,23904.25,23905.0,2169
2024-01-05 20:40:00,23905.0,24104.0,23897.75,24096.75,2582
2024-01-05 20:45:00,24096.75,24236.75,24004.75,24144.75,1683
2024-01-05 20:50:00,24144.75,24285.25,24000.75,24141.25,1511
2024-01-05 20:55:00,24141.25,24248.5,24111.5,24218.75,1500
2024-01-05 21:00:00,24218.75,24258.0,24084.25,24123.75,1853
2024-01-05 21:05:00,24123.75,24457.75,23630.0,23964.25,1590
2024-01-05 21:10:00,23964.25,24341.75,23891.5,24269.0,1876
2024-01-05 21:15:00,24269.0,24419.0,24191.25,24341.25,1941
2024-01-05 21:20:00,24341.25,24513.25,24146.5,24318.5,2276
2024-01-05 21:25:00,24318.5,24394.75,24212.0,24288.25,2221
2024-01-05 21:30:00,24288.25,24554.25,24201.25,24467.25,1888
2024-01-05 21:35:00,24467.25,24755.75,24340.5,24629.0,2133
2024-01-05 21:40:00,24629.0,24962.5,24448.75,24782.5,1522
2024-01-05 21:45:00,24782.5,24980.0,24730.25,24927.75,2284
2024-01-05 21:50:00,24927.75,24972.75,24868.0,24913.25,1773
2024-01-05 21:55:00,24913.25,25140.25,24755.5,24982.5,2511
2024-01-05 22:00:00,24982.5,25027.5,24877.75,24922.5,2080
2024-01-05 22:05:00,24922.5,25006.5,24895.0,24979.0,1943
2024-01-05 22:10:00,24979.0,24999.0,24911.0,24931.25,1766
2024-01-05 22:15:00,24931.25,25108.5,24803.75,24981.25,1428
2024-01-05 22:20:00,24981.25,25177.75,24885.25,25081.75,2342
2024-01-05 22:25:00,25081.75,25246.75,24909.0,25074.0,1910
2024-01-05 22:30:00,25074.0,25093.0,24900.25,24919.25,2390
2024-01-05 22:35:00,24919.25,24954.0,24829.75,24864.75,2372
2024-01-05 22:40:00,24864.75,25007.0,24762.5,24905.0,1855
2024-01-05 22:45:00,24905.0,24949.0,24902.5,24946.5,2670
2024-01-05 22:50:00,24946.5,25031.25,24662.0,24746.75,2134
2024-01-05 22:55:00,24746.75,24817.0,24651.5,24721.75,2030
2024-01-05 23:00:00,24721.75,24898.5,24481.0,24657.75,1613
2024-01-05 23:05:00,24657.75,24831.25,24555.75,24729.0,1407
2024-01-05 23:10:00,24729.0,24969.5,24586.0,24826.5,2307
2024-01-05 23:15:00,24826.5,25093.75,24759.75,25027.25,2269
2024-01-05 23:20:00,25027.25,25048.5,24952.75,24974.0,1487
2024-01-05 23:25:00,24974.0,24992.5,24932.5,24951.0,2313
2024-01-05 23:30:00,24951.0,25055.0,24672.25,24776.25,2008
2024-01-05 23:35:00,24776.25,24942.0,24424.5,24590.5,2023
2024-01-05 23:40:00,24590.5,24692.5,24508.75,24611.0,2356
2024-01-05 23:45:00,24611.0,24820.5,24546.75,24756.25,2510
2024-01-05 23:50:00,24756.25,24892.0,24541.5,24677.25,1737
2024-01-05 23:55:00,24677.25,24746.5,24440.0,24509.0,1814
2024-01-06 00:00:00,24509.0,24596.5,24383.25,24470.75,2681
2024-01-06 00:05:00,24470.75,24610.75,24220.5,24360.75,2468
2024-01-06 00:10:00,24360.75,24535.5,24125.25,24300.0,1928
2024-01-06 00:15:00,24300.0,24343.0,24195.0,24238.0,1483
2024-01-06 00:20:00,24238.0,24326.25,24112.25,24200.5,2098
2024-01-06 00:25:00,24200.5,24318.5,24117.25,24235.0,1557
2024-01-06 00:30:00,24235.0,24249.0,24170.5,24184.5,1626
2024-01-06 00:35:00,24184.5,24234.75,24129.75,24180.0,1098
2024-01-06 00:40:00,24180.0,24245.0,24079.0,24144.0,1751
2024-01-06 00:45:00,24144.0,24165.75,24108.25,24129.75,1338
2024-01-06 00:50:00,24129.75,24217.5,24099.5,24187.25,1632
2024-01-06 00:55:00,24187.25,24241.75,24133.0,24187.5,1133
2024-01-06 01:00:00,24187.5,24252.75,24097.75,24162.75,1783
2024-01-06 01:05:00,24162.75,24273.25,24099.5,24210.0,1513
2024-01-06 01:10:00,24210.0,24241.5,24099.0,24130.25,867
2024-01-06 01:15:00,24130.25,24157.75,24078.25,24105.75,825
2024-01-06 01:20:00,24105.75,24111.75,24058.0,24064.25,1821
2024-01-06 01:25:00,24064.25,24136.25,23936.5,24008.75,862
